NO_OF_FRAMES	5975
NO_OF_CAMERAS	9
NO_OF_BODIES	1
FREQUENCY	50
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-11-15, 18:29:58	28922.40665050
DATA_INCLUDED	6D
BODY_NAMES	New Body #1
New Body #1 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1025.19767	-616.38578	378.94239	-0.02011	0.06653	89.94362	0.38758	0.00098	1.00000	-0.00035	-1.00000	0.00098	0.00116	0.00116	0.00035	1.00000	
1025.78784	-616.02023	378.37155	-0.00843	0.07224	89.96033	0.40299	0.00069	1.00000	-0.00015	-1.00000	0.00069	0.00126	0.00126	0.00015	1.00000	
1025.60523	-615.98846	378.00990	-0.00285	0.08483	89.95937	0.39553	0.00071	1.00000	-0.00005	-1.00000	0.00071	0.00148	0.00148	0.00005	1.00000	
1025.63479	-615.97599	378.30034	-0.00873	0.07688	89.95847	0.42410	0.00072	1.00000	-0.00015	-1.00000	0.00073	0.00134	0.00134	0.00015	1.00000	
1026.37275	-615.66481	378.17510	-0.00480	0.07131	89.97688	0.41908	0.00040	1.00000	-0.00008	-1.00000	0.00040	0.00124	0.00124	0.00008	1.00000	
1026.36272	-615.69778	378.21845	-0.00620	0.07197	89.97765	0.42596	0.00039	1.00000	-0.00011	-1.00000	0.00039	0.00126	0.00126	0.00011	1.00000	
1026.52305	-615.67645	378.36508	-0.01409	0.08761	89.98445	0.42654	0.00027	1.00000	-0.00025	-1.00000	0.00027	0.00153	0.00153	0.00025	1.00000	
1026.80604	-615.56630	378.55199	-0.01286	0.07157	89.98950	0.41287	0.00018	1.00000	-0.00022	-1.00000	0.00018	0.00125	0.00125	0.00022	1.00000	
1026.14873	-615.92103	379.01487	-0.02387	0.07399	89.97327	0.41985	0.00047	1.00000	-0.00042	-1.00000	0.00047	0.00129	0.00129	0.00042	1.00000	
1026.46198	-615.68018	378.45336	-0.01483	0.08635	89.98442	0.42103	0.00027	1.00000	-0.00026	-1.00000	0.00027	0.00151	0.00151	0.00026	1.00000	
1026.36249	-615.67618	378.27389	-0.00987	0.08495	89.98197	0.39906	0.00031	1.00000	-0.00017	-1.00000	0.00031	0.00148	0.00148	0.00017	1.00000	
1026.09825	-615.76160	378.47325	-0.01418	0.08439	89.97432	0.43406	0.00045	1.00000	-0.00025	-1.00000	0.00045	0.00147	0.00147	0.00025	1.00000	
1026.27206	-615.60732	378.15908	-0.00951	0.09222	89.98134	0.39673	0.00033	1.00000	-0.00017	-1.00000	0.00033	0.00161	0.00161	0.00017	1.00000	
1026.70638	-615.40294	378.00325	-0.00354	0.08601	89.98986	0.42790	0.00018	1.00000	-0.00006	-1.00000	0.00018	0.00150	0.00150	0.00006	1.00000	
1027.14731	-615.42357	378.39319	-0.00853	0.07150	89.99573	0.40167	0.00007	1.00000	-0.00015	-1.00000	0.00007	0.00125	0.00125	0.00015	1.00000	
1026.64579	-615.60818	378.45286	-0.00742	0.06627	89.98048	0.42479	0.00034	1.00000	-0.00013	-1.00000	0.00034	0.00116	0.00116	0.00013	1.00000	
1026.73964	-615.56699	378.31209	-0.00536	0.07185	89.98421	0.42532	0.00028	1.00000	-0.00009	-1.00000	0.00028	0.00125	0.00125	0.00009	1.00000	
1027.31998	-615.32020	378.00067	0.00308	0.06901	89.99782	0.43676	0.00004	1.00000	0.00005	-1.00000	0.00004	0.00120	0.00120	-0.00005	1.00000	
1026.34095	-615.61316	377.93573	0.00052	0.08016	89.97627	0.44431	0.00041	1.00000	0.00001	-1.00000	0.00041	0.00140	0.00140	-0.00001	1.00000	
1026.39720	-615.55825	377.66249	0.00743	0.07831	89.97702	0.45698	0.00040	1.00000	0.00013	-1.00000	0.00040	0.00137	0.00137	-0.00013	1.00000	
1026.44778	-615.51135	377.80158	0.00460	0.07982	89.97933	0.47936	0.00036	1.00000	0.00008	-1.00000	0.00036	0.00139	0.00139	-0.00008	1.00000	
1025.82150	-615.81546	378.07886	-0.00686	0.09142	89.96722	0.48374	0.00057	1.00000	-0.00012	-1.00000	0.00057	0.00160	0.00160	0.00012	1.00000	
1025.60683	-615.85940	377.95218	-0.00512	0.09636	89.96339	0.47324	0.00064	1.00000	-0.00009	-1.00000	0.00064	0.00168	0.00168	0.00009	1.00000	
1025.82541	-615.69005	377.68440	0.00178	0.09612	89.96927	0.46532	0.00054	1.00000	0.00003	-1.00000	0.00054	0.00168	0.00168	-0.00003	1.00000	
1025.31508	-615.76713	377.64722	0.00273	0.09814	89.95792	0.47833	0.00073	1.00000	0.00005	-1.00000	0.00073	0.00171	0.00171	-0.00005	1.00000	
1024.80141	-616.03219	377.93350	-0.00322	0.09485	89.94338	0.47687	0.00099	1.00000	-0.00006	-1.00000	0.00099	0.00166	0.00166	0.00006	1.00000	
1025.53904	-615.79683	377.93989	-0.00285	0.09123	89.96133	0.47891	0.00068	1.00000	-0.00005	-1.00000	0.00068	0.00159	0.00159	0.00005	1.00000	
1026.22707	-615.59201	378.06109	-0.00193	0.08044	89.97591	0.47248	0.00042	1.00000	-0.00003	-1.00000	0.00042	0.00140	0.00140	0.00003	1.00000	
1026.41711	-615.54920	378.00471	-0.00341	0.08959	89.98173	0.49654	0.00032	1.00000	-0.00006	-1.00000	0.00032	0.00156	0.00156	0.00006	1.00000	
1026.31823	-615.56625	377.79200	0.00372	0.08382	89.97627	0.48996	0.00041	1.00000	0.00006	-1.00000	0.00041	0.00146	0.00146	-0.00006	1.00000	
1025.79221	-615.98113	378.55631	-0.01481	0.08195	89.96120	0.50897	0.00068	1.00000	-0.00026	-1.00000	0.00068	0.00143	0.00143	0.00026	1.00000	
1026.37782	-615.67005	377.99184	-0.00262	0.08956	89.97663	0.49729	0.00041	1.00000	-0.00005	-1.00000	0.00041	0.00156	0.00156	0.00005	1.00000	
1025.75683	-616.05257	378.35751	-0.01437	0.09338	89.96018	0.48235	0.00069	1.00000	-0.00025	-1.00000	0.00070	0.00163	0.00163	0.00025	1.00000	
1025.35187	-616.32665	378.86975	-0.02887	0.09745	89.94949	0.46956	0.00088	1.00000	-0.00051	-1.00000	0.00088	0.00170	0.00170	0.00050	1.00000	
1024.94050	-616.52314	378.94098	-0.02657	0.08519	89.93616	0.44210	0.00111	1.00000	-0.00047	-1.00000	0.00111	0.00149	0.00149	0.00046	1.00000	
1024.34913	-616.70692	378.81546	-0.02725	0.09539	89.92284	0.46099	0.00135	1.00000	-0.00048	-1.00000	0.00135	0.00166	0.00166	0.00048	1.00000	
1023.63450	-617.01083	379.19613	-0.03335	0.08288	89.90105	0.47342	0.00173	1.00000	-0.00058	-1.00000	0.00173	0.00145	0.00145	0.00058	1.00000	
1023.65484	-617.00538	379.04679	-0.03067	0.08155	89.90073	0.49927	0.00173	1.00000	-0.00054	-1.00000	0.00173	0.00142	0.00142	0.00054	1.00000	
1024.45247	-616.61174	378.73982	-0.02040	0.07285	89.91944	0.48229	0.00141	1.00000	-0.00036	-1.00000	0.00141	0.00127	0.00127	0.00036	1.00000	
1024.97070	-616.43598	378.80199	-0.02308	0.07789	89.93495	0.45990	0.00114	1.00000	-0.00040	-1.00000	0.00114	0.00136	0.00136	0.00040	1.00000	
1025.14438	-616.27590	378.65789	-0.02267	0.08805	89.94220	0.43837	0.00101	1.00000	-0.00040	-1.00000	0.00101	0.00154	0.00154	0.00040	1.00000	
1024.97872	-616.33933	378.78655	-0.02632	0.08575	89.93879	0.46623	0.00107	1.00000	-0.00046	-1.00000	0.00107	0.00150	0.00150	0.00046	1.00000	
1025.28666	-616.23981	378.87864	-0.02595	0.07913	89.94579	0.47538	0.00095	1.00000	-0.00045	-1.00000	0.00095	0.00138	0.00138	0.00045	1.00000	
1026.07575	-615.78225	378.11982	-0.00979	0.09032	89.96934	0.47754	0.00054	1.00000	-0.00017	-1.00000	0.00054	0.00158	0.00158	0.00017	1.00000	
1025.50812	-616.14211	378.65660	-0.02501	0.09512	89.95599	0.43833	0.00077	1.00000	-0.00044	-1.00000	0.00077	0.00166	0.00166	0.00044	1.00000	
1025.50287	-616.21105	379.02711	-0.02520	0.06778	89.95058	0.42494	0.00086	1.00000	-0.00044	-1.00000	0.00086	0.00118	0.00118	0.00044	1.00000	
1026.65869	-615.66502	378.45395	-0.01396	0.07839	89.98240	0.44423	0.00031	1.00000	-0.00024	-1.00000	0.00031	0.00137	0.00137	0.00024	1.00000	
1026.10408	-616.10966	379.47482	-0.03289	0.05675	89.96215	0.42473	0.00066	1.00000	-0.00057	-1.00000	0.00066	0.00099	0.00099	0.00057	1.00000	
1026.14630	-616.03356	379.12086	-0.02923	0.07068	89.96638	0.42498	0.00059	1.00000	-0.00051	-1.00000	0.00059	0.00123	0.00123	0.00051	1.00000	
1027.45140	-615.53593	379.02293	-0.02427	0.06146	89.99678	0.42288	0.00006	1.00000	-0.00042	-1.00000	0.00006	0.00107	0.00107	0.00042	1.00000	
1027.48700	-615.52885	379.02417	-0.02293	0.05669	89.99654	0.38949	0.00006	1.00000	-0.00040	-1.00000	0.00006	0.00099	0.00099	0.00040	1.00000	
1027.09487	-615.53540	378.77308	-0.01420	0.05504	89.98579	0.40210	0.00025	1.00000	-0.00025	-1.00000	0.00025	0.00096	0.00096	0.00025	1.00000	
1026.70085	-615.62778	378.60770	-0.01232	0.06026	89.97536	0.39227	0.00043	1.00000	-0.00022	-1.00000	0.00043	0.00105	0.00105	0.00021	1.00000	
1026.74815	-615.64548	378.93053	-0.01785	0.05631	89.97704	0.44402	0.00040	1.00000	-0.00031	-1.00000	0.00040	0.00098	0.00098	0.00031	1.00000	
1026.11667	-616.00465	379.49088	-0.03402	0.06284	89.96127	0.47364	0.00068	1.00000	-0.00059	-1.00000	0.00068	0.00110	0.00110	0.00059	1.00000	
1026.01859	-616.00752	379.43173	-0.03455	0.07239	89.96116	0.47466	0.00068	1.00000	-0.00060	-1.00000	0.00068	0.00126	0.00126	0.00060	1.00000	
1026.01053	-615.93730	379.11933	-0.02622	0.07178	89.96131	0.45999	0.00068	1.00000	-0.00046	-1.00000	0.00068	0.00125	0.00125	0.00046	1.00000	
1024.99921	-616.38030	379.38355	-0.03668	0.08533	89.93804	0.48684	0.00108	1.00000	-0.00064	-1.00000	0.00108	0.00149	0.00149	0.00064	1.00000	
1024.87250	-616.52186	379.82696	-0.04503	0.08192	89.93404	0.49486	0.00115	1.00000	-0.00079	-1.00000	0.00115	0.00143	0.00143	0.00079	1.00000	
1026.08226	-616.00479	379.51137	-0.03483	0.07438	89.96442	0.48180	0.00062	1.00000	-0.00061	-1.00000	0.00062	0.00130	0.00130	0.00061	1.00000	
1025.52247	-616.37398	380.02811	-0.04236	0.05981	89.94421	0.46164	0.00097	1.00000	-0.00074	-1.00000	0.00097	0.00104	0.00104	0.00074	1.00000	
1025.01174	-616.51100	380.08466	-0.04480	0.06788	89.93672	0.46300	0.00110	1.00000	-0.00078	-1.00000	0.00111	0.00118	0.00118	0.00078	1.00000	
1026.40910	-616.14335	380.33837	-0.04504	0.04923	89.96577	0.45260	0.00060	1.00000	-0.00079	-1.00000	0.00060	0.00086	0.00086	0.00079	1.00000	
1025.99294	-616.30953	380.40216	-0.04846	0.05381	89.95677	0.45894	0.00075	1.00000	-0.00085	-1.00000	0.00076	0.00094	0.00094	0.00085	1.00000	
1025.90913	-616.24356	379.97192	-0.03832	0.06131	89.95679	0.44986	0.00075	1.00000	-0.00067	-1.00000	0.00075	0.00107	0.00107	0.00067	1.00000	
1026.87374	-615.95170	380.05494	-0.03856	0.05728	89.97939	0.41115	0.00036	1.00000	-0.00067	-1.00000	0.00036	0.00100	0.00100	0.00067	1.00000	
1026.91569	-615.93490	379.85313	-0.03259	0.05595	89.97953	0.40455	0.00036	1.00000	-0.00057	-1.00000	0.00036	0.00098	0.00098	0.00057	1.00000	
1027.16466	-615.72614	379.61103	-0.02600	0.05757	89.98699	0.37819	0.00023	1.00000	-0.00045	-1.00000	0.00023	0.00100	0.00100	0.00045	1.00000	
1027.46866	-615.62285	379.32737	-0.02044	0.05724	89.99403	0.38456	0.00010	1.00000	-0.00036	-1.00000	0.00010	0.00100	0.00100	0.00036	1.00000	
1027.60755	-615.56029	379.16724	-0.01682	0.05527	89.99609	0.33209	0.00007	1.00000	-0.00029	-1.00000	0.00007	0.00096	0.00096	0.00029	1.00000	
1027.03584	-615.60994	378.67647	-0.00586	0.05734	89.98260	0.33114	0.00030	1.00000	-0.00010	-1.00000	0.00030	0.00100	0.00100	0.00010	1.00000	
1026.87866	-615.72526	378.99136	-0.01020	0.04535	89.97432	0.33240	0.00045	1.00000	-0.00018	-1.00000	0.00045	0.00079	0.00079	0.00018	1.00000	
1026.32276	-616.08999	379.68319	-0.02588	0.03944	89.95850	0.30862	0.00072	1.00000	-0.00045	-1.00000	0.00072	0.00069	0.00069	0.00045	1.00000	
1026.66538	-615.78119	379.08559	-0.00964	0.03229	89.96603	0.36898	0.00059	1.00000	-0.00017	-1.00000	0.00059	0.00056	0.00056	0.00017	1.00000	
1026.35566	-615.86937	379.24158	-0.01255	0.03380	89.95824	0.31892	0.00073	1.00000	-0.00022	-1.00000	0.00073	0.00059	0.00059	0.00022	1.00000	
1027.26773	-615.38123	378.67805	0.00149	0.03408	89.98129	0.34958	0.00033	1.00000	0.00003	-1.00000	0.00033	0.00059	0.00059	-0.00003	1.00000	
1027.08885	-615.33942	378.44800	0.00483	0.04650	89.98043	0.34697	0.00034	1.00000	0.00008	-1.00000	0.00034	0.00081	0.00081	-0.00008	1.00000	
1027.61285	-615.03485	378.24343	0.00975	0.04796	89.99544	0.32837	0.00008	1.00000	0.00017	-1.00000	0.00008	0.00084	0.00084	-0.00017	1.00000	
1027.66772	-614.83509	377.63984	0.01999	0.06330	90.00134	0.34653	-0.00002	1.00000	0.00035	-1.00000	-0.00002	0.00110	0.00110	-0.00035	1.00000	
1028.53287	-614.42607	377.48732	0.02664	0.05048	90.02183	0.32528	-0.00038	1.00000	0.00047	-1.00000	-0.00038	0.00088	0.00088	-0.00046	1.00000	
1028.18218	-614.75206	378.38973	0.00772	0.04324	90.01050	0.32279	-0.00018	1.00000	0.00013	-1.00000	-0.00018	0.00075	0.00075	-0.00013	1.00000	
1027.53422	-614.96894	378.28326	0.00892	0.04285	89.99277	0.38716	0.00013	1.00000	0.00016	-1.00000	0.00013	0.00075	0.00075	-0.00016	1.00000	
1026.82915	-615.38716	378.89284	-0.00584	0.04003	89.97346	0.37562	0.00046	1.00000	-0.00010	-1.00000	0.00046	0.00070	0.00070	0.00010	1.00000	
1027.06037	-615.24525	378.65595	-0.00182	0.04498	89.98035	0.41184	0.00034	1.00000	-0.00003	-1.00000	0.00034	0.00079	0.00079	0.00003	1.00000	
1026.77959	-615.32594	378.72834	-0.00703	0.05475	89.97573	0.43268	0.00042	1.00000	-0.00012	-1.00000	0.00042	0.00096	0.00096	0.00012	1.00000	
1026.52275	-615.48619	379.03671	-0.01893	0.06558	89.97150	0.42825	0.00050	1.00000	-0.00033	-1.00000	0.00050	0.00114	0.00114	0.00033	1.00000	
1026.59847	-615.42417	378.77186	-0.01185	0.05845	89.97207	0.41946	0.00049	1.00000	-0.00021	-1.00000	0.00049	0.00102	0.00102	0.00021	1.00000	
1027.97365	-614.80533	378.35435	0.00074	0.05499	90.00582	0.41312	-0.00010	1.00000	0.00001	-1.00000	-0.00010	0.00096	0.00096	-0.00001	1.00000	
1026.71147	-615.40717	378.91024	-0.01438	0.05941	89.97510	0.42801	0.00043	1.00000	-0.00025	-1.00000	0.00043	0.00104	0.00104	0.00025	1.00000	
1027.13747	-615.18932	378.40974	-0.00810	0.07527	89.98895	0.41283	0.00019	1.00000	-0.00014	-1.00000	0.00019	0.00131	0.00131	0.00014	1.00000	
1027.45114	-615.01527	377.74114	0.00505	0.08473	89.99772	0.40009	0.00004	1.00000	0.00009	-1.00000	0.00004	0.00148	0.00148	-0.00009	1.00000	
1027.73678	-614.85879	377.65933	0.00485	0.09078	90.00616	0.43095	-0.00011	1.00000	0.00008	-1.00000	-0.00011	0.00158	0.00158	-0.00008	1.00000	
1026.50483	-615.47060	378.27567	-0.01139	0.09027	89.97450	0.42461	0.00045	1.00000	-0.00020	-1.00000	0.00045	0.00158	0.00158	0.00020	1.00000	
1026.09547	-615.58949	378.05048	-0.00470	0.08577	89.96136	0.43258	0.00067	1.00000	-0.00008	-1.00000	0.00067	0.00150	0.00150	0.00008	1.00000	
1026.59449	-615.46564	378.04363	-0.00374	0.07981	89.97241	0.45841	0.00048	1.00000	-0.00007	-1.00000	0.00048	0.00139	0.00139	0.00007	1.00000	
1026.00449	-615.59139	378.24463	-0.00797	0.08221	89.95934	0.44141	0.00071	1.00000	-0.00014	-1.00000	0.00071	0.00143	0.00143	0.00014	1.00000	
1026.56648	-615.52953	378.67651	-0.01403	0.06320	89.96861	0.43696	0.00055	1.00000	-0.00025	-1.00000	0.00055	0.00110	0.00110	0.00024	1.00000	
1026.73407	-615.37506	378.60148	-0.01284	0.05853	89.97305	0.45861	0.00047	1.00000	-0.00022	-1.00000	0.00047	0.00102	0.00102	0.00022	1.00000	
1026.99845	-615.35428	378.94469	-0.02130	0.05461	89.97878	0.46385	0.00037	1.00000	-0.00037	-1.00000	0.00037	0.00095	0.00095	0.00037	1.00000	
1027.07950	-615.29415	378.95806	-0.02423	0.06665	89.98460	0.44607	0.00027	1.00000	-0.00042	-1.00000	0.00027	0.00116	0.00116	0.00042	1.00000	
1027.96146	-614.84201	378.38424	-0.00780	0.06460	90.00520	0.41599	-0.00009	1.00000	-0.00014	-1.00000	-0.00009	0.00113	0.00113	0.00014	1.00000	
1027.92496	-614.84613	378.24273	-0.00778	0.07480	90.00500	0.45781	-0.00009	1.00000	-0.00014	-1.00000	-0.00009	0.00131	0.00131	0.00014	1.00000	
1028.05000	-614.83937	378.37855	-0.01173	0.08108	90.01065	0.44600	-0.00019	1.00000	-0.00020	-1.00000	-0.00019	0.00142	0.00142	0.00020	1.00000	
1027.13679	-615.21107	378.55371	-0.01551	0.08334	89.98646	0.47068	0.00024	1.00000	-0.00027	-1.00000	0.00024	0.00145	0.00145	0.00027	1.00000	
1027.88475	-614.91955	378.29993	-0.00958	0.08139	90.00399	0.45074	-0.00007	1.00000	-0.00017	-1.00000	-0.00007	0.00142	0.00142	0.00017	1.00000	
1027.52847	-614.92660	377.93256	-0.00417	0.09140	89.99807	0.44307	0.00003	1.00000	-0.00007	-1.00000	0.00003	0.00160	0.00160	0.00007	1.00000	
1027.21539	-615.01903	377.72849	-0.00152	0.09572	89.99102	0.47409	0.00016	1.00000	-0.00003	-1.00000	0.00016	0.00167	0.00167	0.00003	1.00000	
1027.52783	-614.92105	377.87919	-0.00333	0.08811	89.99673	0.42621	0.00006	1.00000	-0.00006	-1.00000	0.00006	0.00154	0.00154	0.00006	1.00000	
1026.76786	-615.18834	378.09777	-0.00718	0.08429	89.97607	0.43346	0.00042	1.00000	-0.00013	-1.00000	0.00042	0.00147	0.00147	0.00013	1.00000	
1026.97273	-615.20700	378.43106	-0.01042	0.07288	89.97904	0.42549	0.00037	1.00000	-0.00018	-1.00000	0.00037	0.00127	0.00127	0.00018	1.00000	
1027.00439	-615.00878	377.87285	0.00205	0.07725	89.98208	0.38877	0.00031	1.00000	0.00004	-1.00000	0.00031	0.00135	0.00135	-0.00004	1.00000	
1027.26789	-614.95967	378.03586	0.00374	0.06439	89.98444	0.42036	0.00027	1.00000	0.00006	-1.00000	0.00027	0.00112	0.00112	-0.00007	1.00000	
1026.01832	-615.52279	378.73527	-0.01814	0.07445	89.95626	0.43188	0.00076	1.00000	-0.00032	-1.00000	0.00076	0.00130	0.00130	0.00032	1.00000	
1027.65643	-614.74563	378.03298	0.00214	0.06758	89.99727	0.42729	0.00005	1.00000	0.00004	-1.00000	0.00005	0.00118	0.00118	-0.00004	1.00000	
1027.10383	-614.95466	378.32911	-0.00390	0.06381	89.98133	0.45688	0.00033	1.00000	-0.00007	-1.00000	0.00033	0.00111	0.00111	0.00007	1.00000	
1026.83443	-615.09590	378.64762	-0.00875	0.05155	89.97413	0.45044	0.00045	1.00000	-0.00015	-1.00000	0.00045	0.00090	0.00090	0.00015	1.00000	
1027.74419	-614.59687	378.06801	0.00694	0.04957	89.99648	0.42925	0.00006	1.00000	0.00012	-1.00000	0.00006	0.00087	0.00087	-0.00012	1.00000	
1026.86674	-614.84657	378.23312	-0.00081	0.05991	89.97899	0.43616	0.00037	1.00000	-0.00001	-1.00000	0.00037	0.00105	0.00105	0.00001	1.00000	
1027.43396	-614.68927	378.55798	-0.00468	0.04782	89.98950	0.42200	0.00018	1.00000	-0.00008	-1.00000	0.00018	0.00083	0.00083	0.00008	1.00000	
1027.93363	-614.34603	377.86845	0.01028	0.05413	90.00389	0.44815	-0.00007	1.00000	0.00018	-1.00000	-0.00007	0.00094	0.00094	-0.00018	1.00000	
1028.03327	-614.39396	378.21211	0.00331	0.04871	90.00455	0.43199	-0.00008	1.00000	0.00006	-1.00000	-0.00008	0.00085	0.00085	-0.00006	1.00000	
1027.96625	-614.42468	378.20934	0.00123	0.05518	90.00499	0.39703	-0.00009	1.00000	0.00002	-1.00000	-0.00009	0.00096	0.00096	-0.00002	1.00000	
1026.41124	-615.04089	378.75041	-0.01416	0.06124	89.96655	0.42784	0.00058	1.00000	-0.00025	-1.00000	0.00058	0.00107	0.00107	0.00025	1.00000	
1026.73556	-614.85262	378.47866	-0.00750	0.06147	89.97598	0.45987	0.00042	1.00000	-0.00013	-1.00000	0.00042	0.00107	0.00107	0.00013	1.00000	
1027.15112	-614.75755	378.78965	-0.01198	0.05233	89.98415	0.43091	0.00028	1.00000	-0.00021	-1.00000	0.00028	0.00091	0.00091	0.00021	1.00000	
1026.68729	-614.91353	378.85528	-0.02024	0.07077	89.97776	0.46208	0.00039	1.00000	-0.00035	-1.00000	0.00039	0.00124	0.00124	0.00035	1.00000	
1027.25929	-614.59622	378.38644	-0.00725	0.06818	89.99159	0.42802	0.00015	1.00000	-0.00013	-1.00000	0.00015	0.00119	0.00119	0.00013	1.00000	
1027.41511	-614.56157	378.43824	-0.01113	0.07450	89.99715	0.46940	0.00005	1.00000	-0.00019	-1.00000	0.00005	0.00130	0.00130	0.00019	1.00000	
1027.25342	-614.75600	378.97497	-0.02543	0.07668	89.99365	0.45605	0.00011	1.00000	-0.00044	-1.00000	0.00011	0.00134	0.00134	0.00044	1.00000	
1026.96347	-614.76825	378.68341	-0.02514	0.09517	89.99019	0.45874	0.00017	1.00000	-0.00044	-1.00000	0.00017	0.00166	0.00166	0.00044	1.00000	
1027.46349	-614.58128	378.69656	-0.02651	0.09701	90.00204	0.45823	-0.00004	1.00000	-0.00046	-1.00000	-0.00003	0.00169	0.00169	0.00046	1.00000	
1026.71544	-614.79710	378.80107	-0.02482	0.08337	89.98116	0.47985	0.00033	1.00000	-0.00043	-1.00000	0.00033	0.00145	0.00146	0.00043	1.00000	
1026.63182	-614.76693	378.64407	-0.01780	0.07383	89.97562	0.44338	0.00043	1.00000	-0.00031	-1.00000	0.00043	0.00129	0.00129	0.00031	1.00000	
1026.96573	-614.74527	378.91988	-0.02145	0.06489	89.98124	0.44691	0.00033	1.00000	-0.00037	-1.00000	0.00033	0.00113	0.00113	0.00037	1.00000	
1026.86225	-614.81452	378.90356	-0.02150	0.06804	89.97841	0.43365	0.00038	1.00000	-0.00038	-1.00000	0.00038	0.00119	0.00119	0.00038	1.00000	
1026.70917	-614.88912	379.12831	-0.02506	0.06040	89.97218	0.45596	0.00049	1.00000	-0.00044	-1.00000	0.00049	0.00105	0.00105	0.00044	1.00000	
1027.02722	-614.64713	378.59007	-0.01200	0.06281	89.98127	0.44692	0.00033	1.00000	-0.00021	-1.00000	0.00033	0.00110	0.00110	0.00021	1.00000	
1027.24542	-614.54849	378.52276	-0.01186	0.06682	89.98736	0.47051	0.00022	1.00000	-0.00021	-1.00000	0.00022	0.00117	0.00117	0.00021	1.00000	
1027.42787	-614.60760	379.11020	-0.01946	0.04900	89.98644	0.50523	0.00024	1.00000	-0.00034	-1.00000	0.00024	0.00086	0.00086	0.00034	1.00000	
1027.17052	-614.63214	378.75661	-0.01080	0.04789	89.97911	0.48429	0.00036	1.00000	-0.00019	-1.00000	0.00036	0.00084	0.00084	0.00019	1.00000	
1026.63575	-614.83909	379.02202	-0.01676	0.04529	89.96601	0.46803	0.00059	1.00000	-0.00029	-1.00000	0.00059	0.00079	0.00079	0.00029	1.00000	
1026.49237	-614.88928	379.14085	-0.01511	0.03384	89.95840	0.47565	0.00073	1.00000	-0.00026	-1.00000	0.00073	0.00059	0.00059	0.00026	1.00000	
1026.91879	-614.71798	379.18610	-0.01919	0.04249	89.97115	0.51596	0.00050	1.00000	-0.00034	-1.00000	0.00050	0.00074	0.00074	0.00033	1.00000	
1026.82432	-614.78974	379.25237	-0.02245	0.04597	89.97057	0.50452	0.00051	1.00000	-0.00039	-1.00000	0.00051	0.00080	0.00080	0.00039	1.00000	
1026.70514	-614.72623	379.18128	-0.02189	0.05082	89.96968	0.46640	0.00053	1.00000	-0.00038	-1.00000	0.00053	0.00089	0.00089	0.00038	1.00000	
1026.70949	-614.73834	379.07220	-0.02364	0.06244	89.97298	0.46916	0.00047	1.00000	-0.00041	-1.00000	0.00047	0.00109	0.00109	0.00041	1.00000	
1026.52167	-614.76306	379.02347	-0.02354	0.06553	89.96769	0.48710	0.00056	1.00000	-0.00041	-1.00000	0.00056	0.00114	0.00114	0.00041	1.00000	
1027.81872	-614.22971	378.75591	-0.01224	0.05135	89.99867	0.49354	0.00002	1.00000	-0.00021	-1.00000	0.00002	0.00090	0.00090	0.00021	1.00000	
1026.70959	-614.70461	379.06416	-0.01660	0.04391	89.96689	0.48223	0.00058	1.00000	-0.00029	-1.00000	0.00058	0.00077	0.00077	0.00029	1.00000	
1027.67049	-614.17686	378.42540	-0.00006	0.04596	89.99211	0.48527	0.00014	1.00000	-0.00000	-1.00000	0.00014	0.00080	0.00080	0.00000	1.00000	
1027.61336	-614.23288	378.56515	-0.00335	0.04555	89.99062	0.48356	0.00016	1.00000	-0.00006	-1.00000	0.00016	0.00079	0.00079	0.00006	1.00000	
1027.38318	-614.27647	378.56369	-0.00513	0.04784	89.98642	0.47446	0.00024	1.00000	-0.00009	-1.00000	0.00024	0.00083	0.00084	0.00009	1.00000	
1026.94047	-614.31499	378.15709	-0.00572	0.07968	89.98313	0.44350	0.00029	1.00000	-0.00010	-1.00000	0.00029	0.00139	0.00139	0.00010	1.00000	
1027.79112	-613.98616	378.20111	-0.00148	0.06644	90.00237	0.44966	-0.00004	1.00000	-0.00003	-1.00000	-0.00004	0.00116	0.00116	0.00003	1.00000	
1027.14382	-614.26119	378.40088	-0.01218	0.08080	89.98952	0.49541	0.00018	1.00000	-0.00021	-1.00000	0.00018	0.00141	0.00141	0.00021	1.00000	
1027.31996	-614.17032	378.37254	-0.00681	0.07123	89.99107	0.48832	0.00016	1.00000	-0.00012	-1.00000	0.00016	0.00124	0.00124	0.00012	1.00000	
1026.92871	-614.27140	378.26900	-0.00667	0.07498	89.98128	0.46472	0.00033	1.00000	-0.00012	-1.00000	0.00033	0.00131	0.00131	0.00012	1.00000	
1027.48930	-614.02215	377.98683	0.00187	0.07342	89.99456	0.46545	0.00010	1.00000	0.00003	-1.00000	0.00009	0.00128	0.00128	-0.00003	1.00000	
1028.19891	-613.70651	377.76298	0.00183	0.09180	90.01834	0.46093	-0.00032	1.00000	0.00003	-1.00000	-0.00032	0.00160	0.00160	-0.00003	1.00000	
